"pubtimestamp","companyname","triprecordnum","sumdid","tripduration","tripdistance","startdate","starttime","enddate","endtime","startlatitude","startlongitude","endlatitude","endlongitude","triproute","create_dt"
"2019-06-14 07:29:00","JUMP","JMP62","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","5.3874","3220.8","2019-06-14","01:31:51","2019-06-14","01:37:14","36.139366","-86.80068","36.148262","-86.79926","[('36.139556', '-86.800595'), ('36.139556', '-86.800595'), ('36.139556', '-86.800595'), ('36.140553', '-86.800511'), ('36.143016', '-86.800063'), ('36.143016', '-86.800063'), ('36.145778', '-86.799625'), ('36.148261', '-86.799261'), ('36.148261', '-86.799261')]","2019-06-15 07:21:22.56"
"2019-06-14 07:29:00","JUMP","JMP71","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","5.2356167","2534.4","2019-06-14","01:59:38","2019-06-14","02:04:52","36.153637","-86.78567","36.159","-86.781494","[('36.153636', '-86.785665'), ('36.153636', '-86.785665'), ('36.154656', '-86.785671'), ('36.15556', '-86.78328'), ('36.157545', '-86.782856'), ('36.159', '-86.781491'), ('36.159', '-86.781491')]","2019-06-15 07:21:23.503"
"2019-06-14 07:29:00","JUMP","JMP86","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","5.8605666","1636.8","2019-06-14","02:49:34","2019-06-14","02:55:26","36.152126","-86.783714","36.1551","-86.78464","[('36.15203', '-86.78379'), ('36.15203', '-86.78379'), ('36.151871', '-86.784'), ('36.151871', '-86.784'), ('36.153136', '-86.785205'), ('36.153136', '-86.785205'), ('36.154181', '-86.786043'), ('36.155103', '-86.784635')]","2019-06-15 07:21:24.683"
"2019-06-14 07:29:00","JUMP","JMP82","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","15.981267","5702.4","2019-06-14","02:21:46","2019-06-14","02:37:45","36.17349","-86.785484","36.178017","-86.78595","[('36.173591', '-86.78546'), ('36.173591', '-86.78546'), ('36.174533', '-86.785985'), ('36.175721', '-86.786766'), ('36.177656', '-86.787948'), ('36.177656', '-86.787948'), ('36.178345', '-86.788388'), ('36.178345', '-86.788388'), ('36.178428', '-86.788443'), ('36.178428', '-86.788443'), ('36.178793', '-86.788393'), ('36.178793', '-86.788393'), ('36.178835', '-86.788353'), ('36.178835', '-86.788353'), ('36.179861', '-86.786028'), ('36.18075', '-86.783898'), ('36.18075', '-86.783898'), ('36.180121', '-86.78504'), ('36.180121', '-86.78504'), ('36.180121', '-86.78504'), ('36.179031', '-86.783628'), ('36.179326', '-86.7832'), ('36.178018', '-86.785951')]","2019-06-15 07:21:24.19"
"2019-06-14 07:29:00","JUMP","JMP51","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","45.2268","16632.0","2019-06-14","00:40:13","2019-06-14","01:25:27","36.159367","-86.77783","36.151257","-86.802986","[('36.159366', '-86.777833'), ('36.159366', '-86.777833'), ('36.159786', '-86.776446'), ('36.159786', '-86.776446'), ('36.158928', '-86.776265'), ('36.158785', '-86.77666'), ('36.159036', '-86.775968'), ('36.15959', '-86.774966'), ('36.15959', '-86.774966'), ('36.159938', '-86.774911'), ('36.159938', '-86.774911'), ('36.160165', '-86.775201'), ('36.160208', '-86.775808'), ('36.160208', '-86.775808'), ('36.160531', '-86.776765'), ('36.160531', '-86.776765'), ('36.160695', '-86.777158'), ('36.160695', '-86.777158'), ('36.160168', '-86.776106'), ('36.160168', '-86.776106'), ('36.161811', '-86.772596'), ('36.161848', '-86.772585'), ('36.161848', '-86.772585'), ('36.162015', '-86.772263'), ('36.163108', '-86.770816'), ('36.163108', '-86.770816'), ('36.162558', '-86.771586'), ('36.161741', '-86.772805'), ('36.161741', '-86.772805'), ('36.16056', '-86.775201'), ('36.16056', '-86.775201'), ('36.158903', '-86.776691'), ('36.158903', '-86.776691'), ('36.15813', '-86.77806'), ('36.157045', '-86.780765'), ('36.15933', '-86.782203'), ('36.159758', '-86.782695'), ('36.159758', '-86.782695'), ('36.159758', '-86.782695'), ('36.159761', '-86.782806'), ('36.160233', '-86.782888'), ('36.15901', '-86.789226'), ('36.15901', '-86.789226'), ('36.158393', '-86.790368'), ('36.158393', '-86.790368'), ('36.158393', '-86.790368'), ('36.156693', '-86.793743'), ('36.15553', '-86.796063'), ('36.15553', '-86.796063'), ('36.15553', '-86.796063'), ('36.154428', '-86.798646'), ('36.154428', '-86.798646'), ('36.152478', '-86.802265'), ('36.151255', '-86.802988')]","2019-06-15 07:21:22.143"
"2019-06-14 07:29:00","JUMP","JMP65","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","23.111467","4540.8","2019-06-14","01:29:34","2019-06-14","01:52:40","36.15057","-86.77569","36.15934","-86.77791","[('36.15057', '-86.775691'), ('36.150685', '-86.775756'), ('36.151208', '-86.775858'), ('36.151208', '-86.775858'), ('36.151078', '-86.776013'), ('36.151263', '-86.775813'), ('36.151263', '-86.775813'), ('36.151343', '-86.775783'), ('36.151508', '-86.775405'), ('36.151508', '-86.775405'), ('36.15108', '-86.775125'), ('36.15266', '-86.77457'), ('36.152966', '-86.7752'), ('36.152943', '-86.775103'), ('36.152943', '-86.775103'), ('36.15293', '-86.775181'), ('36.152515', '-86.774981'), ('36.152515', '-86.774981'), ('36.15384', '-86.776656'), ('36.15384', '-86.776656'), ('36.15535', '-86.776831'), ('36.15535', '-86.776831'), ('36.156635', '-86.777743'), ('36.158528', '-86.777775'), ('36.159338', '-86.777905'), ('36.159338', '-86.777905'), ('36.159338', '-86.777905')]","2019-06-15 07:21:23.087"
"2019-06-14 07:29:00","JUMP","JMP69","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","3.2378833","369.6","2019-06-14","01:58:09","2019-06-14","02:01:23","36.173523","-86.7849","36.174026","-86.78374","[('36.173523', '-86.7849'), ('36.173523', '-86.7849'), ('36.174026', '-86.783735'), ('36.174026', '-86.783735')]","2019-06-15 07:21:23.41"
"2019-06-14 07:29:00","JUMP","JMP73","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","3.0313334","1320.0","2019-06-14","02:07:33","2019-06-14","02:10:35","36.177727","-86.784355","36.174362","-86.785706","[('36.177726', '-86.784355'), ('36.177726', '-86.784355'), ('36.176536', '-86.785146'), ('36.176536', '-86.785146'), ('36.174363', '-86.785703')]","2019-06-15 07:21:23.66"
"2019-06-14 07:29:00","JUMP","JMP91","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","19.760216","9134.4","2019-06-14","02:43:40","2019-06-14","03:03:26","36.175194","-86.78799","36.164738","-86.771126","[('36.175193', '-86.787983'), ('36.175331', '-86.787621'), ('36.172268', '-86.786178'), ('36.172268', '-86.786178'), ('36.171128', '-86.785483'), ('36.171128', '-86.785483'), ('36.169235', '-86.7843'), ('36.169235', '-86.7843'), ('36.168145', '-86.782111'), ('36.168145', '-86.782111'), ('36.16679', '-86.779585'), ('36.16604', '-86.778461'), ('36.166561', '-86.77787'), ('36.166616', '-86.778625'), ('36.165935', '-86.77756'), ('36.167623', '-86.775485'), ('36.167623', '-86.775485'), ('36.168628', '-86.772178'), ('36.16785', '-86.771518'), ('36.16785', '-86.771518'), ('36.166486', '-86.770143'), ('36.164738', '-86.771128'), ('36.164738', '-86.771128')]","2019-06-15 07:21:24.907"
"2019-06-14 07:29:00","JUMP","JMP100","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","23.64045","3273.6","2019-06-14","03:29:53","2019-06-14","03:53:32","36.18156","-86.78986","36.175667","-86.79271","[('36.18156', '-86.789865'), ('36.18168', '-86.790128'), ('36.18168', '-86.790128'), ('36.180345', '-86.789761'), ('36.180345', '-86.789761'), ('36.180345', '-86.789761'), ('36.177876', '-86.788188'), ('36.176411', '-86.79015'), ('36.175675', '-86.792586'), ('36.175656', '-86.792795'), ('36.175641', '-86.792815'), ('36.175641', '-86.792815'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711'), ('36.175668', '-86.792711')]","2019-06-15 07:21:42.71"
"2019-06-14 07:29:00","JUMP","JMP68","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","5.6549","2745.6","2019-06-14","01:49:30","2019-06-14","01:55:09","36.16243","-86.77409","36.15857","-86.76829","[('36.162438', '-86.774125'), ('36.162438', '-86.774125'), ('36.160375', '-86.77149'), ('36.160375', '-86.77149'), ('36.159215', '-86.772291'), ('36.159215', '-86.772291'), ('36.15857', '-86.768291')]","2019-06-15 07:21:23.12"
"2019-06-14 07:29:00","JUMP","JMP97","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","26.097816","9187.2","2019-06-14","03:08:52","2019-06-14","03:34:58","36.135525","-86.800545","36.137375","-86.80288","[('36.135521', '-86.800555'), ('36.135521', '-86.800555'), ('36.1359', '-86.800845'), ('36.1359', '-86.800845'), ('36.136185', '-86.800838'), ('36.136226', '-86.800891'), ('36.136286', '-86.800848'), ('36.13646', '-86.80026'), ('36.13646', '-86.80026'), ('36.136441', '-86.800238'), ('36.136441', '-86.800238'), ('36.135928', '-86.799788'), ('36.135928', '-86.799788'), ('36.136101', '-86.800768'), ('36.13784', '-86.800666'), ('36.13784', '-86.800666'), ('36.13784', '-86.800666'), ('36.139115', '-86.800451'), ('36.1404', '-86.8003'), ('36.1422', '-86.800153'), ('36.1422', '-86.800153'), ('36.14387', '-86.799848'), ('36.14387', '-86.799848'), ('36.14593', '-86.799508'), ('36.14643', '-86.799428'), ('36.147388', '-86.799325'), ('36.14692', '-86.799566'), ('36.14692', '-86.799566'), ('36.14479', '-86.799945'), ('36.143216', '-86.800235'), ('36.141178', '-86.800478'), ('36.138821', '-86.800733'), ('36.138821', '-86.800733'), ('36.13787', '-86.801913'), ('36.13787', '-86.801913'), ('36.137375', '-86.802881')]","2019-06-15 07:21:42.44"
"2019-06-14 07:29:00","JUMP","JMP64","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","9.70945","5913.6","2019-06-14","01:34:09","2019-06-14","01:43:51","36.157402","-86.78432","36.15026","-86.80176","[('36.157401', '-86.78432'), ('36.157255', '-86.784425'), ('36.157615', '-86.784818'), ('36.156618', '-86.78718'), ('36.156618', '-86.78718'), ('36.155488', '-86.789931'), ('36.154383', '-86.792466'), ('36.153496', '-86.794845'), ('36.152501', '-86.797208'), ('36.151345', '-86.799563'), ('36.151345', '-86.799563'), ('36.150261', '-86.801756')]","2019-06-15 07:21:22.963"
"2019-06-14 07:29:00","JUMP","JMP53","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","18.632133","4382.4","2019-06-14","01:08:01","2019-06-14","01:26:39","36.15479","-86.78471","36.15919","-86.78111","[('36.154806', '-86.785108'), ('36.154798', '-86.785023'), ('36.154708', '-86.784876'), ('36.15523', '-86.78525'), ('36.155055', '-86.78521'), ('36.155055', '-86.78521'), ('36.155055', '-86.78521'), ('36.155418', '-86.785093'), ('36.155113', '-86.78527'), ('36.157051', '-86.785973'), ('36.157051', '-86.785973'), ('36.156151', '-86.785591'), ('36.155813', '-86.786468'), ('36.156233', '-86.787208'), ('36.156233', '-86.787208'), ('36.15673', '-86.786693'), ('36.15673', '-86.786693'), ('36.15673', '-86.786693'), ('36.157491', '-86.785086'), ('36.158711', '-86.78223'), ('36.159191', '-86.781111'), ('36.159191', '-86.781111')]","2019-06-15 07:21:22.077"
"2019-06-14 07:29:00","JUMP","JMP61","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","10.689567","1795.2","2019-06-14","01:26:29","2019-06-14","01:37:10","36.15086","-86.81317","36.14872","-86.81088","[('36.150861', '-86.81317'), ('36.150868', '-86.813188'), ('36.149523', '-86.81174'), ('36.149523', '-86.81174'), ('36.148901', '-86.811861'), ('36.1497', '-86.810935'), ('36.1497', '-86.810935'), ('36.14904', '-86.81053'), ('36.14904', '-86.81053'), ('36.14904', '-86.81053'), ('36.148638', '-86.810678'), ('36.148638', '-86.810678'), ('36.148723', '-86.810888'), ('36.14872', '-86.810885'), ('36.14872', '-86.810885')]","2019-06-15 07:21:22.59"
"2019-06-14 07:29:00","JUMP","JMP84","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","11.4007","5755.2","2019-06-14","02:34:13","2019-06-14","02:45:37","36.173477","-86.78535","36.16302","-86.77723","[('36.173476', '-86.785348'), ('36.174236', '-86.786023'), ('36.174536', '-86.786288'), ('36.174493', '-86.786273'), ('36.174493', '-86.786273'), ('36.174818', '-86.784993'), ('36.174818', '-86.784993'), ('36.174156', '-86.784253'), ('36.169205', '-86.781165'), ('36.166825', '-86.779488'), ('36.163021', '-86.777233')]","2019-06-15 07:21:24.433"
"2019-06-14 07:29:00","JUMP","JMP89","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","4.89445","1267.2","2019-06-14","02:57:10","2019-06-14","03:02:04","36.152397","-86.79137","36.15073","-86.79245","[('36.152395', '-86.791365'), ('36.152395', '-86.791365'), ('36.151796', '-86.791788'), ('36.151796', '-86.791788'), ('36.149916', '-86.79255'), ('36.15073', '-86.79245')]","2019-06-15 07:21:24.777"
"2019-06-14 07:29:00","JUMP","JMP77","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","27.0509","7708.8","2019-06-14","02:05:30","2019-06-14","02:32:33","36.142075","-86.81935","36.15508","-86.809135","[('36.142076', '-86.819351'), ('36.141711', '-86.81942'), ('36.142333', '-86.81663'), ('36.142333', '-86.81663'), ('36.14236', '-86.816551'), ('36.14236', '-86.816551'), ('36.142555', '-86.815771'), ('36.142555', '-86.815771'), ('36.142721', '-86.81551'), ('36.143411', '-86.814723'), ('36.144341', '-86.813228'), ('36.14438', '-86.813233'), ('36.14438', '-86.813233'), ('36.14491', '-86.81228'), ('36.145906', '-86.81017'), ('36.145906', '-86.81017'), ('36.146605', '-86.80846'), ('36.147138', '-86.808253'), ('36.147138', '-86.808253'), ('36.148043', '-86.806391'), ('36.148043', '-86.806391'), ('36.148043', '-86.806391'), ('36.150151', '-86.805461'), ('36.150151', '-86.805461'), ('36.150203', '-86.805445'), ('36.150201', '-86.805403'), ('36.150211', '-86.805515'), ('36.150211', '-86.805515'), ('36.150211', '-86.805515'), ('36.15019', '-86.805565'), ('36.15019', '-86.805565'), ('36.151516', '-86.806538'), ('36.151516', '-86.806538'), ('36.153141', '-86.807758'), ('36.155078', '-86.809135'), ('36.155078', '-86.809135'), ('36.155078', '-86.809135')]","2019-06-15 07:21:24.003"
"2019-06-14 07:29:00","JUMP","JMP98","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","6.6703167","1531.2","2019-06-14","03:33:22","2019-06-14","03:40:02","36.16027","-86.77875","36.15735","-86.7818","[('36.16027', '-86.778751'), ('36.16027', '-86.778751'), ('36.159796', '-86.78007'), ('36.159396', '-86.780821'), ('36.15856', '-86.781545'), ('36.157421', '-86.781643'), ('36.15735', '-86.7818')]","2019-06-15 07:21:42.533"
"2019-06-14 07:29:00","JUMP","JMP70","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","3.16995","1689.6","2019-06-14","01:58:23","2019-06-14","02:01:33","36.17355","-86.785194","36.176697","-86.78455","[('36.17355', '-86.785195'), ('36.173353', '-86.785016'), ('36.174268', '-86.783183'), ('36.174268', '-86.783183'), ('36.174268', '-86.783183'), ('36.176695', '-86.784551')]","2019-06-15 07:21:23.377"
"2019-06-14 07:29:00","JUMP","JMP102","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","42.44635","13516.8","2019-06-14","03:12:48","2019-06-14","03:55:15","36.164364","-86.76941","36.16372","-86.76996","[('36.164363', '-86.76941'), ('36.164363', '-86.769411'), ('36.164285', '-86.769386'), ('36.164285', '-86.769386'), ('36.16372', '-86.769995'), ('36.16372', '-86.769995'), ('36.164318', '-86.76933'), ('36.164318', '-86.76933'), ('36.164948', '-86.769023'), ('36.164948', '-86.769023'), ('36.164353', '-86.769371'), ('36.164353', '-86.769371'), ('36.164443', '-86.769496'), ('36.163548', '-86.77026'), ('36.161746', '-86.772643'), ('36.160585', '-86.774985'), ('36.160585', '-86.774985'), ('36.160103', '-86.77617'), ('36.160698', '-86.77677'), ('36.159405', '-86.775963'), ('36.15856', '-86.777286'), ('36.15856', '-86.777286'), ('36.15814', '-86.77827'), ('36.15814', '-86.77827'), ('36.156158', '-86.777091'), ('36.15613', '-86.77626'), ('36.15613', '-86.77626'), ('36.155773', '-86.77711'), ('36.155773', '-86.77711'), ('36.155856', '-86.777101'), ('36.156158', '-86.777298'), ('36.158458', '-86.778655'), ('36.159653', '-86.779686'), ('36.159711', '-86.779745'), ('36.159711', '-86.779745'), ('36.160126', '-86.778866'), ('36.159901', '-86.778325'), ('36.159901', '-86.778325'), ('36.159901', '-86.778325'), ('36.160428', '-86.778301'), ('36.160428', '-86.778301'), ('36.161555', '-86.779063'), ('36.162228', '-86.77814'), ('36.162228', '-86.77814'), ('36.162488', '-86.777893'), ('36.162488', '-86.777893'), ('36.162285', '-86.777451'), ('36.162285', '-86.777451'), ('36.162733', '-86.77699'), ('36.16316', '-86.776146'), ('36.16316', '-86.776146'), ('36.162266', '-86.775473'), ('36.16191', '-86.775283'), ('36.160558', '-86.774981'), ('36.16162', '-86.772771'), ('36.16162', '-86.772771'), ('36.16372', '-86.769961')]","2019-06-15 07:21:42.74"
"2019-06-14 07:29:00","JUMP","JMP58","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","19.568333","3062.4","2019-06-14","01:14:13","2019-06-14","01:33:47","36.162556","-86.77427","36.161144","-86.773994","[('36.162541', '-86.774245'), ('36.162626', '-86.774458'), ('36.162871', '-86.774615'), ('36.162871', '-86.774615'), ('36.162901', '-86.774696'), ('36.162901', '-86.774696'), ('36.162848', '-86.774748'), ('36.16368', '-86.775223'), ('36.16368', '-86.775223'), ('36.16368', '-86.775223'), ('36.165291', '-86.77589'), ('36.165291', '-86.77589'), ('36.165013', '-86.77595'), ('36.163061', '-86.774763'), ('36.163061', '-86.774763'), ('36.162061', '-86.774105'), ('36.16202', '-86.774273'), ('36.161973', '-86.77424'), ('36.161796', '-86.774181'), ('36.16102', '-86.77419'), ('36.16102', '-86.77419'), ('36.161265', '-86.774125'), ('36.161265', '-86.774125'), ('36.161146', '-86.773993'), ('36.161146', '-86.773993')]","2019-06-15 07:21:22.21"
"2019-06-14 07:29:00","JUMP","JMP67","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","26.774384","9979.2","2019-06-14","01:27:57","2019-06-14","01:54:43","36.17611","-86.78626","36.164356","-86.77759","[('36.176108', '-86.786263'), ('36.176108', '-86.786263'), ('36.175596', '-86.786436'), ('36.175556', '-86.786658'), ('36.176101', '-86.786235'), ('36.176101', '-86.786235'), ('36.176101', '-86.786235'), ('36.175901', '-86.785303'), ('36.175901', '-86.785303'), ('36.175346', '-86.785105'), ('36.175308', '-86.784851'), ('36.176075', '-86.785345'), ('36.176075', '-86.785345'), ('36.1761', '-86.78531'), ('36.175421', '-86.784485'), ('36.176558', '-86.78443'), ('36.176558', '-86.78443'), ('36.1772', '-86.783466'), ('36.176296', '-86.782745'), ('36.176296', '-86.782745'), ('36.176296', '-86.782745'), ('36.174345', '-86.781828'), ('36.17254', '-86.780441'), ('36.17254', '-86.780441'), ('36.17254', '-86.780441'), ('36.170153', '-86.778985'), ('36.16818', '-86.777381'), ('36.165903', '-86.77628'), ('36.162591', '-86.77432'), ('36.162591', '-86.77432'), ('36.163175', '-86.774825'), ('36.16486', '-86.776015'), ('36.16486', '-86.776015'), ('36.164358', '-86.777588')]","2019-06-15 07:21:23.15"
"2019-06-14 07:29:00","JUMP","JMP88","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","25.529234","9873.6","2019-06-14","02:35:26","2019-06-14","03:00:58","36.16343","-86.77711","36.169907","-86.78918","[('36.163428', '-86.777106'), ('36.163428', '-86.777106'), ('36.163428', '-86.777106'), ('36.163428', '-86.777106'), ('36.164311', '-86.777416'), ('36.164311', '-86.777416'), ('36.164426', '-86.776893'), ('36.164676', '-86.776658'), ('36.165123', '-86.77593'), ('36.165123', '-86.77593'), ('36.16729', '-86.776865'), ('36.173608', '-86.781241'), ('36.176153', '-86.786065'), ('36.176153', '-86.786065'), ('36.176153', '-86.786065'), ('36.175621', '-86.786685'), ('36.175168', '-86.786463'), ('36.175168', '-86.786463'), ('36.175168', '-86.786463'), ('36.174771', '-86.786246'), ('36.174771', '-86.786246'), ('36.173696', '-86.785575'), ('36.173696', '-86.785575'), ('36.173035', '-86.786381'), ('36.170641', '-86.785996'), ('36.170181', '-86.787463'), ('36.170181', '-86.787463'), ('36.16882', '-86.787911'), ('36.16882', '-86.787911'), ('36.169908', '-86.78918')]","2019-06-15 07:21:24.81"
"2019-06-14 07:29:00","JUMP","JMP63","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","19.90715","8289.6","2019-06-14","01:19:19","2019-06-14","01:39:14","36.164024","-86.779564","36.15664","-86.77633","[('36.163836', '-86.780185'), ('36.163836', '-86.780185'), ('36.163798', '-86.779818'), ('36.163798', '-86.779818'), ('36.163873', '-86.779776'), ('36.163873', '-86.779776'), ('36.164905', '-86.778183'), ('36.166888', '-86.779231'), ('36.166888', '-86.779231'), ('36.168193', '-86.780235'), ('36.169963', '-86.78139'), ('36.169963', '-86.78139'), ('36.167845', '-86.780185'), ('36.165958', '-86.780415'), ('36.164445', '-86.781478'), ('36.164445', '-86.781478'), ('36.163513', '-86.780106'), ('36.163513', '-86.780106'), ('36.163513', '-86.780106'), ('36.162336', '-86.779528'), ('36.160636', '-86.778575'), ('36.160341', '-86.778388'), ('36.158558', '-86.777191'), ('36.158558', '-86.777191'), ('36.156641', '-86.776328')]","2019-06-15 07:21:22.75"
"2019-06-14 07:29:00","JUMP","JMP52","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","10.09005","1425.6","2019-06-14","01:16:04","2019-06-14","01:26:09","36.152626","-86.78392","36.155865","-86.78555","[('36.152671', '-86.783728'), ('36.152666', '-86.783673'), ('36.152645', '-86.783678'), ('36.152583', '-86.783738'), ('36.152583', '-86.783738'), ('36.152543', '-86.783733'), ('36.152655', '-86.783713'), ('36.152655', '-86.783713'), ('36.152655', '-86.783713'), ('36.153395', '-86.783995'), ('36.153395', '-86.783995'), ('36.154825', '-86.784913'), ('36.155866', '-86.785553')]","2019-06-15 07:21:22.11"
"2019-06-14 07:29:00","JUMP","JMP81","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","23.677683","6652.8","2019-06-14","02:13:26","2019-06-14","02:37:06","36.160366","-86.77515","36.15214","-86.78398","[('36.160375', '-86.775131'), ('36.16043', '-86.775331'), ('36.15949', '-86.776076'), ('36.159148', '-86.77606'), ('36.159148', '-86.77606'), ('36.159938', '-86.776643'), ('36.160501', '-86.776993'), ('36.160501', '-86.776993'), ('36.160916', '-86.777263'), ('36.16063', '-86.778315'), ('36.16063', '-86.778315'), ('36.16007', '-86.779461'), ('36.16007', '-86.779461'), ('36.159345', '-86.780835'), ('36.158395', '-86.78042'), ('36.15836', '-86.78045'), ('36.15836', '-86.78045'), ('36.15879', '-86.780766'), ('36.15879', '-86.780766'), ('36.158898', '-86.780838'), ('36.158898', '-86.780838'), ('36.157725', '-86.781241'), ('36.157725', '-86.781241'), ('36.156515', '-86.782001'), ('36.156515', '-86.782001'), ('36.155275', '-86.784793'), ('36.154856', '-86.785783'), ('36.1544', '-86.785971'), ('36.1544', '-86.785971'), ('36.153603', '-86.785625'), ('36.153603', '-86.785625'), ('36.152978', '-86.785205'), ('36.152123', '-86.784586'), ('36.15214', '-86.783978')]","2019-06-15 07:21:24.22"
"2019-06-14 07:29:00","JUMP","JMP54","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","26.161484","21648.0","2019-06-14","01:06:06","2019-06-14","01:32:16","36.160267","-86.77832","36.202854","-86.73877","[('36.160253', '-86.778401'), ('36.160253', '-86.778401'), ('36.160068', '-86.778326'), ('36.160068', '-86.778326'), ('36.159886', '-86.77667'), ('36.16049', '-86.775208'), ('36.161545', '-86.77286'), ('36.161545', '-86.77286'), ('36.163708', '-86.77'), ('36.163708', '-86.77'), ('36.166045', '-86.769196'), ('36.168763', '-86.770523'), ('36.171711', '-86.764891'), ('36.172408', '-86.763043'), ('36.173661', '-86.759746'), ('36.174983', '-86.756316'), ('36.174983', '-86.756316'), ('36.176275', '-86.752973'), ('36.1779', '-86.749903'), ('36.1779', '-86.749903'), ('36.1779', '-86.749903'), ('36.180743', '-86.749503'), ('36.183036', '-86.748615'), ('36.188536', '-86.74619'), ('36.19101', '-86.745068'), ('36.192548', '-86.744251'), ('36.19484', '-86.743113'), ('36.19484', '-86.743113'), ('36.199775', '-86.740438'), ('36.199775', '-86.740438'), ('36.202856', '-86.738773'), ('36.202856', '-86.738773')]","2019-06-15 07:21:22.337"
"2019-06-14 07:29:00","JUMP","JMP94","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","11.173516","1161.6","2019-06-14","02:54:18","2019-06-14","03:05:29","36.13679","-86.79841","36.135536","-86.80028","[('36.136733', '-86.798356'), ('36.13685', '-86.798348'), ('36.136913', '-86.798288'), ('36.137168', '-86.798268'), ('36.137168', '-86.798268'), ('36.13689', '-86.79829'), ('36.136635', '-86.798323'), ('36.136635', '-86.798323'), ('36.13565', '-86.798798'), ('36.13565', '-86.798798'), ('36.135576', '-86.799465'), ('36.135576', '-86.799465'), ('36.135536', '-86.800278'), ('36.135536', '-86.800278')]","2019-06-15 07:21:25.06"
"2019-06-14 07:29:00","JUMP","JMP90","Poweredb671ffe4-2bca-5880-98ec-d36f65aa11a2","15.105567","1689.6","2019-06-14","02:47:09","2019-06-14","03:02:15","36.152336","-86.79147","36.15099","-86.79238","[('36.152358', '-86.79144'), ('36.152361', '-86.791481'), ('36.152361', '-86.791481'), ('36.152361', '-86.791481'), ('36.15238', '-86.79146'), ('36.152395', '-86.791526'), ('36.152395', '-86.791526'), ('36.152383', '-86.791461'), ('36.152383', '-86.791461'), ('36.152383', '-86.791461'), ('36.152348', '-86.791848'), ('36.152393', '-86.79157'), ('36.152381', '-86.791565'), ('36.152403', '-86.791591'), ('36.15233', '-86.79118'), ('36.15233', '-86.79118'), ('36.15109', '-86.792216'), ('36.150023', '-86.792533'), ('36.150023', '-86.792533'), ('36.150988', '-86.792383')]","2019-06-15 07:21:24.94"
